id,cast-1,cast-2,cast-3,cast-4,cinematographer-1,cinematographer-2,cinematographer-3,cinematographer-4,costume department-1,costume department-2,costume department-3,costume department-4,director-1,director-2,director-3,director-4,editor-1,editor-2,editor-3,editor-4,genres-1,genres-2,genres-3,genres-4,language-1,language-2,language-3,language-4,rating,producer-1,producer-2,producer-3,producer-4,writer-1,writer-2,writer-3,writer-4,distributor-1,distributor-2,distributor-3,distributor-4
0051047,Randolph Scott,Richard Boone,Maureen O'Sullivan,Arthur Hunnicutt,Charles Lawton Jr.,null,null,null,null,null,null,null,Budd Boetticher,null,null,null,Al Clark,null,null,null,Thriller,Western,null,null,English,null,null,null,7.4,Harry Joe Brown,Randolph Scott,null,null,Burt Kennedy,Elmore Leonard,null,null,Columbia Pictures,Columbia Film-Verleih,GoodTimes Home Video,Sony Pictures Home Entertainment
0062138,Lee Marvin,Angie Dickinson,Keenan Wynn,Carroll O'Connor,Philip H. Lathrop,null,null,null,Lambert Marks,Margo Weintz,null,null,John Boorman,null,null,null,Henry Berman,null,null,null,Action,Crime,Drama,Thriller,English,null,null,null,7.4,Judd Bernard,Robert Chartoff,Irwin Winkler,null,Alexander Jacobs,David Newhouse,Rafe Newhouse,Donald E. Westlake,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),MGM/UA Home Entertainment,Action Gitanes
0067820,Lynn Carlin,Buck Henry,Georgia Engel,Tony Harvey,Miroslav Ondrícek,null,null,null,Peggy Farrell,null,null,null,Milos Forman,null,null,null,John Carter,null,null,null,Comedy,Drama,Music,null,English,null,null,null,7.4,Alfred W. Crown,Michael Hausman,null,null,Milos Forman,John Guare,Jean-Claude Carrière,John Klein,Carlotta Films,Cinema International Corporation (CIC),Cinema International Corporation (CIC),Cinéma International Corporation (CIC)
0039370,Loretta Young,Joseph Cotten,Ethel Barrymore,Charles Bickford,Milton R. Krasner,null,null,null,Edith Head,Eugene Joseff,null,null,H.C. Potter,null,null,null,Harry Marker,null,null,null,Drama,Romance,null,null,English,Swedish,null,null,7.4,Dore Schary,null,null,null,Allen Rivkin,Laura Kerr,Hella Wuolijoki,null,RKO Radio Pictures,RKO Radio Pictures Argentina,Selznick Releasing Organization,American Broadcasting Company (ABC)
0084370,Peter O'Toole,Mark Linn-Baker,Jessica Harper,Joseph Bologna,Gerald Hirschfeld,null,null,null,Bob Mahagay,Eric H. Sandberg,Dolores Zuniga,Joan Joseff,Richard Benjamin,null,null,null,Richard Chew,null,null,null,Comedy,null,null,null,English,null,null,null,7.4,Michael Gruskoff,Art Levinson,Mel Brooks,Joel Chernoff,Norman Steinberg,Dennis Palumbo,Dennis Palumbo,null,MGM/UA Entertainment Company,MGM/UA Home Entertainment,Warner Home Video,MGM/UA Home Entertainment
0052738,Millie Perkins,Joseph Schildkraut,Shelley Winters,Richard Beymer,William C. Mellor,null,null,null,Reeder P. Boss,Josephine Brown,Clinton Sandeen,null,George Stevens,null,null,null,David Bretherton,William Mace,Robert Swink,null,Biography,Drama,Family,History,English,German,null,null,7.4,George Stevens Jr.,George Stevens,null,null,Frances Goodrich,Albert Hackett,Frances Goodrich,Albert Hackett,Twentieth Century Fox Film Corporation,Centfox,Fox Films,National Broadcasting Company (NBC)
2347569,Greta Gerwig,Mickey Sumner,Michael Esper,Adam Driver,Sam Levy,null,null,null,Tessa Maffucci,null,null,null,Noah Baumbach,null,null,null,Jennifer Lame,null,null,null,Comedy,Drama,Romance,null,English,null,null,null,7.4,Noah Baumbach,Oscar Boyson,Eli Bush,Fernando Loureiro,Noah Baumbach,Greta Gerwig,null,null,Maison Motion,A-Film Benelux MSD,A-Film Benelux MSD,Edko Films
0120714,Hugo Weaving,Tony Martin,Aaron Jeffery,Paul Sonkkila,Simon Duggan,null,null,null,Bronwyn Doughty,null,null,null,Craig Monahan,null,null,null,Suresh Ayyar,null,null,null,Thriller,Crime,Drama,null,English,null,null,null,7.4,Bill Hughes,Craig Monahan,null,null,Craig Monahan,Gordon Davie,null,null,"Cinema Guild, The",Sullivan Entertainment,Umbrella Entertainment,null
2397535,Ethan Hawke,Sarah Snook,Christopher Kirby,Christopher Sommers,Ben Nott,null,null,null,Julie Barton,Renee Goodman,Zoe Felice Gymer-Waldron,Josephine Johnson,Michael Spierig,Peter Spierig,null,null,Matt Villa,null,null,null,Drama,Mystery,Sci-Fi,Thriller,English,null,null,null,7.4,Michael Burton,Gary Hamilton,Matt Kennedy,Paddy McDonald,Michael Spierig,Peter Spierig,Robert A. Heinlein,null,Stage 6 Films,Sony Pictures Worldwide Acquisitions (SPWA),Cathay-Keris Films,Panorama Entertainment
0118954,Judy Davis,Julia Louis-Dreyfus,Stephanie Roth Haberle,Dan Frazer,Carlo Di Palma,null,null,null,Lars Andersen,Patrick Chevillot,Kevin P. Faherty,Juliet Ouyoung,Woody Allen,null,null,null,Susan E. Morse,null,null,null,Comedy,null,null,null,English,null,null,null,7.4,Letty Aronson,J.E. Beaucaire,Richard Brick,Jean Doumanian,Woody Allen,null,null,null,Fine Line Features,Spentzos Films,Lider Films,New Line Home Video
0465551,Judi Dench,Cate Blanchett,Tom Georgeson,Michael Maloney,Chris Menges,null,null,null,Sally Cairney,Emma Heath,Vandra Howard,Jane Leonard,Richard Eyre,null,null,null,John Bloom,Antonia Van Drimmelen,null,null,Drama,Thriller,null,null,English,French,null,null,7.4,Robert Fox,Redmond Morris,Scott Rudin,null,Patrick Marber,Zoe Heller,null,null,Twentieth Century Fox Film Corporation,Fox Searchlight Pictures,20th Century Fox Netherlands,20th Century Fox
0098258,John Cusack,Ione Skye,John Mahoney,Lili Taylor,László Kovács,null,null,null,Valerie Laven-Cooper,Michael Lynn,Carlane Passman,Stephen P. Shubin,Cameron Crowe,null,null,null,Richard Marks,null,null,null,Comedy,Drama,Romance,null,English,null,null,null,7.4,James L. Brooks,Paul Germain,Richard Marks,Polly Platt,Cameron Crowe,null,null,null,Twentieth Century Fox Film Corporation,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,CBS/Fox
1872194,Robert Downey Jr.,Robert Duvall,Vera Farmiga,Billy Bob Thornton,Janusz Kaminski,null,null,null,Robin Chalfin,Jillian K. Clark,Elizabeth Clifford,Rosa J. Colón,David Dobkin,null,null,null,Mark Livolsi,null,null,null,Crime,Drama,null,null,English,null,null,null,7.4,Bruce Berman,David Dobkin,Robert Downey Jr.,Susan Downey,Nick Schenk,Bill Dubuque,David Dobkin,Nick Schenk,20th Century Fox,Galaxy Studio,Geo Films,Golden Village Pictures
0125664,Jim Carrey,Gerry Becker,Greyson Erik Pendry,Brittany Colonna,Anastas N. Michos,null,null,null,Patricia Bercsi,Corey Bronson,Cindy Evans,Elaine Maser,Milos Forman,null,null,null,Adam Boome,Lynzee Klingman,Christopher Tellefsen,null,Biography,Comedy,Drama,null,English,null,null,null,7.4,Pamela Abdy,Danny DeVito,Scott Ferguson,Michael Hausman,Scott Alexander,Larry Karaszewski,null,null,Concorde Filmverleih,Sandrew Metronome Distribution Sverige AB,Sandrew Metronome Distribution,United International Pictures (UIP)
0367790,Mario Van Peebles,Joy Bryant,T.K. Carter,Terry Crews,Robert Primes,null,null,null,Erick Anderson,Kassie Byrd,Tasha Monique Carter,Tanya Sanchez,Mario Van Peebles,null,null,null,Nneka Goforth,Anthony Miller,null,null,Biography,Drama,null,null,English,null,null,null,7.4,Bruce Wayne Gillies,Dennis Haggerty,Dennis Haggerty,Tobie Haggerty,Melvin Van Peebles,Mario Van Peebles,Dennis Haggerty,null,Imagine Entertainment,Miracle Voice,Mongrel Media,Columbia TriStar Films de Argentina
0445922,Evan Rachel Wood,Jim Sturgess,Joe Anderson,Dana Fuchs,Bruno Delbonnel,null,null,null,Marit Aagaard,Jill E. Anderson,Thomas Beall,Kathryn Blight,Julie Taymor,null,null,null,Françoise Bonnot,null,null,null,Drama,Fantasy,Musical,Romance,English,null,null,null,7.4,Richard Baratta,David Brown,Derek Dauchy,Matthew Gross,Dick Clement,Ian La Frenais,Julie Taymor,Dick Clement,Sony Pictures Entertainment (SPE),Columbia Pictures,Revolution Studios,Buena Vista International
0029322,Carole Lombard,Fredric March,Charles Winninger,Walter Connolly,W. Howard Greene,null,null,null,Travis Banton,null,null,null,William A. Wellman,null,null,null,James E. Newcom,null,null,null,Comedy,Drama,Romance,null,English,null,null,null,7.4,David O. Selznick,null,null,null,Ben Hecht,James H. Street,Robert Carson,Moss Hart,United Artists,Les Artistes Associés,United Artists,United Artists
0041239,Kirk Douglas,Marilyn Maxwell,Arthur Kennedy,Paul Stewart,Franz Planer,null,null,null,Joe King,Adele Parmenter,null,null,Mark Robson,null,null,null,Harry W. Gerstad,null,null,null,Drama,Film-Noir,Sport,null,English,null,null,null,7.4,Stanley Kramer,Robert Stillman,null,null,Carl Foreman,Ring Lardner,null,null,United Artists,Astor Pictures Corporation,United Artists,United Artists
0424345,Brian O'Halloran,Jeff Anderson,Jason Mewes,Kevin Smith,David Klein,null,null,null,Amy Fegely,Christine Hawes,Mayumi Masaoka,Kia Tyrrell,Kevin Smith,null,null,null,Kevin Smith,null,null,null,Comedy,null,null,null,English,null,null,null,7.4,Carla Gardini,Laura Greenlee,Scott Mosier,Bob Weinstein,Kevin Smith,null,null,null,Alliance Atlantis Motion Picture Distribution,Ascot Elite Entertainment Group,Central Film,Golden Village Entertainment
0041886,David Farrar,Kathleen Byron,Jack Hawkins,Leslie Banks,Christopher Challis,null,null,null,Jack Dalmayne,Arthur Skinner,May Walding,null,Michael Powell,Emeric Pressburger,null,null,Clifford Turner,null,null,null,Drama,Romance,Thriller,War,English,null,null,null,7.4,George R. Busby,Michael Powell,Emeric Pressburger,Anthony Bushell,Nigel Balchin,Michael Powell,Emeric Pressburger,null,British Lion Film Corporation,British Lion Film Corporation,Snader Productions,null
0049456,Kirk Douglas,Anthony Quinn,James Donald,Pamela Brown,Russell Harlan,Freddie Young,null,null,null,null,null,null,Vincente Minnelli,George Cukor,null,null,Adrienne Fazan,null,null,null,Biography,Drama,null,null,English,null,null,null,7.4,John Houseman,Jud Kinberg,null,null,Norman Corwin,Irving Stone,null,null,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)
0029682,Constance Bennett,Cary Grant,Roland Young,Billie Burke,Norbert Brodine,null,null,null,null,null,null,null,Norman Z. McLeod,null,null,null,William H. Terhune,null,null,null,Comedy,Fantasy,Romance,null,English,null,null,null,7.4,Milton H. Bren,Hal Roach,null,null,Jack Jevne,Eric Hatch,Eddie Moran,Thorne Smith,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Film Classics
0075784,Siem Vroom,Marlies van Alcmaer,Erik Wout van 't,Wolfgang Preiss,Geoffrey Unsworth,null,null,null,John Hilling,Margaret Lewin,null,null,Richard Attenborough,null,null,null,Antony Gibbs,null,null,null,Drama,History,War,null,English,German,Dutch,Polish,7.4,Joseph E. Levine,Richard P. Levine,John Palmer,Michael Stanley-Evans,Cornelius Ryan,William Goldman,null,null,United Artists,Europa Film,United Artists Films,United Artists
0074486,Jack Nance,Charlotte Stewart,Allen Joseph,Jeanne Bates,Herbert Cardwell,Frederick Elmes,null,null,null,null,null,null,David Lynch,null,null,null,David Lynch,null,null,null,Fantasy,Horror,Sci-Fi,null,English,null,null,null,7.4,David Lynch,Fred Baker,null,null,David Lynch,null,null,null,Libra Films International,Creative Exposure,Mainline Pictures,Toei Yoga
0046511,Ingrid Bergman,George Sanders,Maria Mauban,Anna Proclemer,Enzo Serafin,null,null,null,null,null,null,null,Roberto Rossellini,null,null,null,Jolanda Benvenuti,null,null,null,Drama,Romance,null,null,English,Italian,null,null,7.4,Adolfo Fossataro,Alfredo Guarini,Roberto Rossellini,null,Vitaliano Brancati,Roberto Rossellini,Colette,Antonio Pietrangeli,Titanus Distribuzione,Fine Arts Films (I),Classics Films Distribución,Daiei
0082348,Nigel Terry,Helen Mirren,Nicholas Clay,Cherie Lunghi,Alex Thomson,null,null,null,Daryl Bristow,Janet O'Leary,null,null,John Boorman,null,null,null,John Merritt,Donn Cambern,null,null,Adventure,Drama,Fantasy,null,English,null,null,null,7.4,John Boorman,Michael Dryhurst,Robert A. Eisenstein,Edgar F. Gross,Thomas Malory,Rospo Pallenberg,Rospo Pallenberg,John Boorman,Orion Pictures,Warner Bros.,Warner-Columbia Film,Neue Constantin Film
0091369,David Bowie,Jennifer Connelly,Toby Froud,Shelley Thompson,Alex Thomson,null,null,null,Betty Adamson,Margaret Lewin,Deborah Phipps,null,Jim Henson,null,null,null,John Grover,null,null,null,Adventure,Family,Fantasy,Musical,English,null,null,null,7.4,Martin G. Baker,David Lazer,David Lazer,George Lucas,Dennis Lee,Jim Henson,Terry Jones,null,TriStar Pictures,Columbia TriStar Films,Transmundo Films,Deliverance Pictures
0393109,Joseph Gordon-Levitt,Nora Zehetner,Lukas Haas,Noah Fleiss,Steve Yedlin,null,null,null,Michelle Giannoulis,Jennifer Greeke,Sam Velde,null,Rian Johnson,null,null,null,null,null,null,null,Crime,Drama,Mystery,Thriller,English,null,null,null,7.4,Ram Bergman,Marcie Campbell,Norman Dreyfuss,Susan Dynner,Rian Johnson,null,null,null,Ascot Elite Entertainment Group,Mars Distribution,Optimum Releasing,RCV Film Distribution
0070212,Lee Marvin,Fredric March,Robert Ryan,Jeff Bridges,Ralph Woolsey,null,null,null,null,null,null,null,John Frankenheimer,null,null,null,Harold F. Kress,null,null,null,Drama,null,null,null,English,null,null,null,7.4,Ely A. Landau,Les Landau,Edward Lewis,Robert A. Goldston,Thomas Quinn Curtiss,Eugene O'Neill,null,null,The American Film Theatre,inD DVD,3DD Entertainment,Kino Video
0067402,Vanessa Redgrave,Glenda Jackson,Patrick McGoohan,Timothy Dalton,Christopher Challis,null,null,null,Ivy Baker,null,null,null,Charles Jarrott,null,null,null,Richard Marden,null,null,null,Biography,Drama,History,null,English,null,null,null,7.4,Hal B. Wallis,null,null,null,John Hale,null,null,null,Universal Pictures,Universal Pictures,Cinema Internazional Corporation,Cinéma International Corporation (CIC)
0040087,Edward G. Robinson,Burt Lancaster,Mady Christians,Louisa Horton,Russell Metty,null,null,null,null,null,null,null,Irving Reis,null,null,null,Ralph Dawson,null,null,null,Drama,null,null,null,English,null,null,null,7.4,Chester Erskine,null,null,null,Arthur Miller,Chester Erskine,null,null,Universal Pictures,Universal,Film Noir Films,Universal Studios Home Entertainment
0081506,Tomisaburô Wakayama,Kayo Matsuo,Minoru Ôki,Shôgen Nitta,Chikashi Makiura,null,null,null,null,null,null,null,Robert Houston,null,null,null,Lee Percy,Toshio Taniguchi,null,null,Action,Adventure,null,null,English,null,null,null,7.4,Robert Houston,Shintarô Katsu,Michael Maiello,Hisaharu Matsubara,Robert Houston,Kazuo Koike,Kazuo Koike,Goseki Kojima,New World Pictures,Video Instant Picture Company (VIPCO),New World-Mutual,Taurus Cinematografica
1675192,Michael Shannon,Jessica Chastain,Tova Stewart,Shea Whigham,Adam Stone,null,null,null,Lainie Anderson,Brittney Benson,Travis Meadows,null,Jeff Nichols,null,null,null,Parke Gregg,null,null,null,Drama,Thriller,null,null,English,null,null,null,7.4,Tyler Davidson,Kevin Flanigan,Sarah Green,Brian Kavanaugh-Jones,Jeff Nichols,null,null,null,A-Film Distribution,A-Film Distribution,Ad Vitam Distribution,Ares Film
0141974,Ray Winstone,Lara Belmont,Freddie Cunliffe,Tilda Swinton,Seamus McGarvey,null,null,null,Margie Fortune,Sandra Milman,Leigh Nicol,null,Tim Roth,null,null,null,Trevor Waite,null,null,null,Drama,null,null,null,English,null,null,null,7.4,Eric Abraham,Steve Butterworth,Dixie Linder,Sarah Radclyffe,Alexander Stuart,Alexander Stuart,null,null,Angel Films,Arthaus Filmverleih,Atalanta Filmes,Budapest Film
0082089,William Hurt,Kathleen Turner,Richard Crenna,Ted Danson,Richard H. Kline,null,null,null,Winnie D. Brown,Barbara Siebert,null,null,Lawrence Kasdan,null,null,null,Carol Littleton,null,null,null,Crime,Drama,Thriller,null,English,null,null,null,7.4,Fred T. Gallo,Robert Grand,George Lucas,null,Lawrence Kasdan,null,null,null,Warner Bros.,Warner Bros.,Argentina Video Home,Columbia Broadcasting System (CBS)
0038969,Ruth Warrick,Bobby Driscoll,James Baskett,Luana Patten,Gregg Toland,null,null,null,null,null,null,null,Harve Foster,Wilfred Jackson,null,null,William Morgan,null,null,null,Animation,Family,Music,null,English,null,null,null,7.4,Walt Disney,Perce Pearce,null,null,Joel Chandler Harris,Dalton S. Reymond,Bill Peet,Ralph Wright,RKO Radio Pictures,RKO Radio Pictures Argentina,RKO Radio Pictures,Daiei Motion Picture Company
0086425,Shirley MacLaine,Debra Winger,Jack Nicholson,Danny DeVito,Andrzej Bartkowiak,null,null,null,Tony Faso,Oda Groeschel,Jennifer L. Parsons,Mark Burchard,James L. Brooks,null,null,null,Richard Marks,null,null,null,Comedy,Drama,null,null,English,null,null,null,7.4,James L. Brooks,Penney Finkelman Cox,Martin Jurow,null,Larry McMurtry,James L. Brooks,null,null,Paramount Pictures,Paramount Home Video,United International Pictures (UIP),National Broadcasting Company (NBC)
0019237,Joan Crawford,Johnny Mack Brown,Nils Asther,Dorothy Sebastian,George Barnes,null,null,null,David Cox,null,null,null,Harry Beaumont,null,null,null,William Hamilton,Margaret Booth,null,null,Drama,null,null,null,English,null,null,null,7.4,Hunt Stromberg,null,null,null,Josephine Lovett,Marian Ainslee,Ruth Cummings,null,Metro-Goldwyn-Mayer (MGM),Paramount-Ufa-Metro-Verleihbetriebe GmbH (Parufamet),MGM/UA Home Entertainment,Warner Home Video
1570728,Steve Carell,Ryan Gosling,Julianne Moore,Emma Stone,Andrew Dunn,null,null,null,Valentina Aulisi,Kurt J. Blackwell,Lisa Bojarski,Amy Brownson,Glenn Ficarra,John Requa,null,null,Lee Haxall,null,null,null,Comedy,Drama,Romance,null,English,null,null,null,7.4,Eryn Brown,Steve Carell,Vance DeGeneres,Denise Di Novi,Dan Fogelman,null,null,null,Acme Film,Columbia TriStar Warner Filmes de Portugal,Village Films,Warner Bros. Entertainment
0115736,Jennifer Tilly,Gina Gershon,Joe Pantoliano,John P. Ryan,Bill Pope,null,null,null,Nancy Malone,null,null,null,Andy Wachowski,Lana Wachowski,null,null,Zach Staenberg,null,null,null,Crime,Drama,Romance,Thriller,English,null,null,null,7.4,Stuart Boros,Andrew Lazar,Jeffrey Sudzin,Andy Wachowski,Andy Wachowski,Lana Wachowski,null,null,Gramercy Pictures (I),Constantin Film,Medusa Distribuzione,UGC-Fox Distribution (UFD)
0352994,Lior Ashkenazi,Knut Berger,Caroline Peters,Gideon Shemer,Tobias Hochstein,null,null,null,Jule Brauer,Hadas Cnaani,Oren Dar,Saskia Gierke,Eytan Fox,null,null,null,Yosef Grunfeld,null,null,null,Drama,Mystery,Thriller,null,English,German,Hebrew,Italian,7.4,Tatjana Bonnet,Leon Edery,Moshe Edery,Amir Feingold,Knut Berger,Caroline Peters,Andreas Struck,Gal Uchovsky,Teodora Film,ID Distribution,Frenetic Films,Samuel Goldwyn Films
0055205,Margaret Rutherford,Arthur Kennedy,Muriel Pavlow,James Robertson Justice,Geoffrey Faithfull,null,null,null,Felix Evans,null,null,null,George Pollock,null,null,null,Ernest Walter,null,null,null,Comedy,Crime,Drama,Mystery,English,null,null,null,7.4,George H. Brown,null,null,null,Agatha Christie,David D. Osborn,David Pursall,Jack Seddon,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Columbia Broadcasting System (CBS),Turner Home Entertainment
0825232,Jack Nicholson,Morgan Freeman,Sean Hayes,Beverly Todd,John Schwartzman,null,null,null,Sandy Kenyon,Sally Smith-McCardle,Debbie Travis,Cathie Valdovino,Rob Reiner,null,null,null,Robert Leighton,null,null,null,Adventure,Comedy,Drama,null,English,null,null,null,7.4,Frank Capra III,Alan Greisman,Travis Knox,Neil Meron,Justin Zackham,null,null,null,Blitz,Continental Film,Fox-Warner,Garsu Pasaulio Irasai
0044876,Alec Guinness,Joan Greenwood,Cecil Parker,Michael Gough,Douglas Slocombe,null,null,null,Ron Beck,Edith Crutchley,Ernie Farrer,Lily Payne,Alexander Mackendrick,null,null,null,Bernard Gribble,null,null,null,Comedy,Sci-Fi,Drama,null,English,null,null,null,7.4,Michael Balcon,Sidney Cole,null,null,Roger MacDougall,Roger MacDougall,John Dighton,Alexander Mackendrick,General Film Distributors (GFD),J. Arthur Rank Organisation,Universal Pictures,Parvisfilmi
2234003,Brendan Gleeson,Chris O'Dowd,Kelly Reilly,Aidan Gillen,Larry Smith,null,null,null,Debbie Millington,Tess Verran,Cathy Young,Ciara O'Donovan,John Michael McDonagh,null,null,null,Chris Gill,null,null,null,Drama,null,null,null,English,null,null,null,7.4,Chris Clark,Elizabeth Eves,Aaron Farrell,Flora Fernandez-Marengo,John Michael McDonagh,null,null,null,20th Century Fox,20th Century Fox de Argentina,20th Century Fox de Chile,E1 Films Canada
0107616,Richard Briers,Kate Beckinsale,Imelda Staunton,Jimmy Yuill,Roger Lanser,null,null,null,Stephanie Collie,Naomi Critcher,Jane Hamilton,Stephen Miles,Kenneth Branagh,null,null,null,Andrew Marcus,null,null,null,Comedy,Drama,Romance,null,English,null,null,null,7.4,Kenneth Branagh,Stephen Evans,David Parfitt,null,William Shakespeare,Kenneth Branagh,null,null,"Samuel Goldwyn Company, The",Public Broadcasting Service (PBS),MGM Home Entertainment,PlayArte Home Vídeo
0090557,Dexter Gordon,François Cluzet,Gabrielle Haker,Sandra Reaves-Phillips,Bruno de Keyzer,null,null,null,Monique Dury,William Loger,null,null,Bertrand Tavernier,null,null,null,Armand Psenny,null,null,null,Drama,Music,null,null,English,French,null,null,7.4,Irwin Winkler,null,null,null,David Rayfiel,Bertrand Tavernier,Colo Tavernier,null,Warner Bros. Entertainment,Warner Bros.,Warner Bros.,Warner-Columbia Films
0048191,Susan Hayward,Richard Conte,Eddie Albert,Jo Van Fleet,Arthur E. Arling,null,null,null,null,null,null,null,Daniel Mann,null,null,null,Harold F. Kress,null,null,null,Biography,Drama,Music,null,English,null,null,null,7.4,Lawrence Weingarten,null,null,null,Helen Deutsch,Jay Richard Kennedy,Lillian Roth,Mike Connolly,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Columbia Broadcasting System (CBS)
0058092,Cary Grant,Leslie Caron,Trevor Howard,Jack Good,Charles Lang,null,null,null,null,null,null,null,Ralph Nelson,null,null,null,Ted J. Kent,null,null,null,Adventure,Comedy,Romance,War,English,French,Japanese,null,7.4,Robert Arthur,null,null,null,Peter Stone,Frank Tarloff,S.H. Barnett,null,Universal Pictures,Republic Pictures Home Video,Republic Pictures Home Video,Republic Entertainment
0115633,Jennifer Jason Leigh,Ron Eldard,Glenne Headly,Lyle Lovett,Anthony B. Richmond,null,null,null,Eliza Diggs,Sonny Merritt,Natalie Nye,Alice Powell,Anjelica Huston,null,null,null,Éva Gárdos,null,null,null,Drama,null,null,null,English,null,null,null,7.4,Amanda DiGiulio,Gary Hoffman,null,null,Dorothy Allison,Anne Meredith,null,null,Showtime Networks,Fine Films,Concorde Video,Lions Gate Films
0088323,Barret Oliver,Gerald McRaney,Chris Eastman,Darryl Cooksey,Jost Vacano,null,null,null,Sebastian Bulst,Hasan Dogan,Gwendolin Hallhuber,Reinhard Hellmann,Wolfgang Petersen,null,null,null,Jane Seitz,null,null,null,Adventure,Drama,Family,Fantasy,English,null,null,null,7.4,Mark Damon,Bernd Eichinger,Dieter Geissler,John W. Hyde,Wolfgang Petersen,Herman Weigel,Michael Ende,Robert Easton,Neue Constantin Film,Warner Bros.,Warner-Columbia Films,Warner Home Video
1131729,Michael Hadley,Charlie Rowe,Lucy Fleming,Philip Seymour Hoffman,Danny Cohen,null,null,null,Jennifer Alford,Camilla Bartholomew,Rosie Coppola,David Crossman,Richard Curtis,null,null,null,Emma E. Hickox,null,null,null,Comedy,Drama,Music,null,English,null,null,null,7.4,Hilary Bevan Jones,Tim Bevan,Liza Chasin,Richard Curtis,Richard Curtis,null,null,null,Alliance Films,Bontonfilm,Finnkino,Focus Features
0070291,Richard Benjamin,Dyan Cannon,James Coburn,Joan Hackett,Gerry Turpin,null,null,null,Brian Owen-Smith,Terry Young,Ron Talsky,null,Herbert Ross,null,null,null,Edward Warschilka,null,null,null,Crime,Drama,Mystery,Thriller,English,French,null,null,7.4,Stanley O'Toole,Herbert Ross,null,null,Stephen Sondheim,Anthony Perkins,null,null,Warner Bros.,Columbia-Warner Distributors,National Broadcasting Company (NBC),Warner Bros.
0024852,Virginia Karns,Charlotte Henry,Felix Knight,Florence Roberts,Francis Corby,Art Lloyd,Kenneth Peach,null,null,null,null,null,Gus Meins,Charley Rogers,null,null,Bert Jordan,William H. Terhune,null,null,Comedy,Family,Fantasy,Musical,English,null,null,null,7.4,Hal Roach,null,null,null,Frank Butler,Nick Grinde,Anna Alice Chapin,Stan Laurel,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Screen Guild Productions
0023382,Clark Gable,Jean Harlow,Gene Raymond,Mary Astor,Harold Rosson,Arthur Edeson,null,null,Eugene Joseff,null,null,null,Victor Fleming,null,null,null,Blanche Sewell,null,null,null,Drama,Romance,null,null,English,null,null,null,7.4,Hunt Stromberg,Irving Thalberg,null,null,John Lee Mahin,Wilson Collison,Donald Ogden Stewart,null,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),MGM/UA Home Video,Turner Entertainment
0078718,Al Pacino,Jack Warden,John Forsythe,Lee Strasberg,Victor J. Kemper,null,null,null,Darryl M. Athons,Cliff Langer,null,null,Norman Jewison,null,null,null,John F. Burnett,null,null,null,Crime,Drama,Thriller,null,English,null,null,null,7.4,Norman Jewison,Patrick J. Palmer,Joe Wizan,Joe Wizan,Valerie Curtin,Barry Levinson,null,null,Columbia Pictures,Columbia TriStar Home Video,Sony Pictures Home Entertainment,Image Entertainment
0070518,James Coburn,Kris Kristofferson,Richard Jaeckel,Katy Jurado,John Coquillon,null,null,null,Michael Butler,null,null,null,Sam Peckinpah,null,null,null,David Berlatsky,Garth Craven,Tony de Zarraga,Richard Halsey,Biography,Drama,Western,null,English,null,null,null,7.4,Gordon Carroll,null,null,null,Rudy Wurlitzer,null,null,null,Metro-Goldwyn-Mayer (MGM),CFM Filmverhuur,MGM-EMI,Metro-Goldwyn-Mayer (MGM)
0037303,Basil Rathbone,Nigel Bruce,Gale Sondergaard,Dennis Hoey,Charles Van Enger,null,null,null,null,null,null,null,Roy William Neill,null,null,null,William Austin,null,null,null,Mystery,Thriller,null,null,English,null,null,null,7.4,Roy William Neill,null,null,null,Bertram Millhauser,Arthur Conan Doyle,null,null,Universal Pictures,Associated Artists Productions (AAP),MPI Home Video,MPI Home Video
0378793,Kristen Stewart,Elizabeth Perkins,Dick Hagerman,Allison Siko,Andrij Parekh,null,null,null,Jordan Brettholz,Dianna Craig,Karen Hall,Kathy Karbowski,Jessica Sharzer,null,null,null,null,null,null,null,Drama,null,null,null,English,null,null,null,7.4,Fred Berner,Matthew Myers,Jerry Offsay,Rebecca Rivo,Laurie Halse Anderson,Jessica Sharzer,Annie Young Frisbie,null,M6 Vidéo,Lighthouse Home Entertainment,Nelonen,Showtime Networks
