id,cast,cinematographer,costume department,director,editor,genres,language,rating,producer,writer,distributor
0060479,Candice Bergen,Boris Kaufman,George Newman,Sidney Lumet,Ralph Rosenblum,Drama,English,6.6,Sidney Buchman,Mary McCarthy,United Artists
0104362,Jeff Daniels,Harry Mathias,Elise Child,David Twohy,Ed McNichol,Mystery,English,6.6,Jamie Grossman,Henry Kuttner,Overseas FilmGroup
0088000,Robert Carradine,King Baggot,Deborah Hopper,Jeff Kanew,Alan Balsam,Comedy,English,6.6,Peter Bart,Tim Metcalfe,Twentieth Century Fox Film Corporation
0126810,Kevin McKidd,Ashley Rowe,Joanna Freedman,Rose Troche,Chris Blunden,Comedy,English,6.6,Dorothy Berwin,Robert Farrar,ARP Sélection
0920460,Ayça Damgaci,Emre Tanyildiz,null,Huseyin Karabey,Mary Stephen,Drama,English,6.6,Jeroen Beker,Ayça Damgaci,Turkish Film Channel
0071276,Horst Janson,Ian Wilson,Dulcie Midwinter,Brian Clemens,James Needs,Horror,English,6.6,Brian Clemens,Brian Clemens,Bruton Films
0098641,Bill Drummond,null,null,Bill Butt,null,Drama,English,6.6,null,Bill Butt,null
0058990,Jeffrey Hunter,Sam Leavitt,Rose Brandi,William Conrad,William H. Ziegler,Thriller,English,6.6,William Conrad,Mann Rubin,Warner Bros.
0356150,Scott Mechlowicz,David Eggby,Zuzana Brozová,Jeff Schaffer,Roger Bondelli,Comedy,English,6.6,Alec Berg,Alec Berg,DreamWorks Distribution
0368008,Jeffrey Wright,Tak Fujimoto,Pashelle Clayton-Robinson,Jonathan Demme,Carol Littleton,Drama,English,6.6,Scott Aversano,Richard Condon,Paramount Pictures
0039545,Robert Montgomery,Paul Vogel,Irene,Robert Montgomery,Gene Ruggiero,Crime,English,6.6,George Haight,Steve Fisher,Metro-Goldwyn-Mayer (MGM)
0314353,Bruce Willis,Mauro Fiore,Jean Bone,Antoine Fuqua,Conrad Buff IV,Action,English,6.6,Ian Bryce,Alex Lasker,Sony Pictures Entertainment (SPE)
0068502,Ralph Bates,Norman Warwick,Rosemary Burrows,Roy Ward Baker,James Needs,Horror,English,6.6,Brian Clemens,Robert Louis Stevenson,Anglo-EMI Film Distributors
1615916,Joanne McGee,Jeremy Grant,null,Keith Hartman,Donna Mathewson,Comedy,English,6.6,John Carrozza,Keith Hartman,Kinonation
0055382,Vivien Leigh,Harry Waxman,Betty Adamson,José Quintero,Ralph Kemplen,Drama,English,6.6,Louis De Rochemont,Tennessee Williams,Warner Bros.
2268458,Jessica De Gouw,Bonnie Elliott,Nicole Ferraro,Zak Hilditch,Nick Meyers,Drama,English,6.6,Robert Connolly,Zak Hilditch,Celluloid Dreams
0342272,Jamie Bell,Anthony Dod Mantle,Sandrine Bernard,Thomas Vinterberg,Mikkel E.G. Nielsen,Comedy,English,6.6,Gillian Berrie,Lars von Trier,A-Film Distribution
2248905,Soumyak Kanti DeBiswas,Indranil Mukherjee,null,Anjan Dutt,Arghakamal Mitra,Drama,English,6.6,Namit Bajoria,Anjan Dutt,null
0089994,Caroll Spinney,Curtis Clark,Carol Wood,Ken Kwapis,Evan Landis,Adventure,English,6.6,Patricia Churchill,Tony Geiss,Sesame Workshop
0043919,Hugo Haas,Paul Ivano,Izzy Berne,Hugo Haas,W.L. Bagier,Drama,English,6.6,Leon Chooluck,Hugo Haas,Columbia Pictures
0053752,Aldo Ray,Georges Périnal,Charles Monet,John Guillermin,Frank Clarke,Crime,English,6.6,Jules Buck,John Brophy,Metro-Goldwyn-Mayer (MGM)
0076211,George C. Scott,Fred J. Koenekamp,null,Franklin J. Schaffner,Robert Swink,Drama,English,6.6,Peter Bart,Ernest Hemingway,Paramount Pictures
0418903,Marty Sader,Gur Shlapobersky,null,Marty Sader,David Rosenblatt,Drama,English,6.6,Thomas Joseph Adams,Laura Keys,Netflix
1305714,Keith Jordan,Ian McGlocklin,null,Rob Williams,Denise Howard,Comedy,English,6.6,Rodney Johnson,Rob Williams,Arti Film
0041430,Gregory Peck,George J. Folsey,Joan Joseff,Robert Siodmak,Harold F. Kress,Drama,English,6.6,Gottfried Reinhardt,Ladislas Fodor,Metro-Goldwyn-Mayer (MGM)
0865556,Jet Li,Peter Pau,Pik Kwan Lee,Rob Minkoff,Eric Strand,Action,English,6.6,Nai Liang Chi,John Fusco,Encore Films
0090840,Edward Asner,Paul Lohmann,null,Alan Shapiro,Andrew London,Drama,English,6.6,Franklin R. Levy,Carol Dysinger,American Broadcasting Company (ABC)
0056891,Janet Leigh,Joseph F. Biroc,Pat Barto,George Sidney,Charles Nelson,Comedy,English,6.6,Fred Kohlmar,Michael Stewart,Columbia Pictures
0109279,Docs Keepin Time,Alex Thomson,null,Caroline Thompson,Claire Simpson,Adventure,English,6.6,Peter Macgregor-Scott,Anna Sewell,Warner Bros.
2334593,Tatiana Maslany,Gerald Packer,Charlotte Robertson,Jason Priestley,Bridget Durnford,Comedy,English,6.6,Emily Alden,Jessie Gabe,Breakthrough Entertainment
0094082,Cher,Billy Williams,Mark Burchard,Peter Yates,Ray Lovejoy,Crime,English,6.6,Jennifer Ogden,Eric Roth,TriStar Pictures
0043827,Bob Hope,Victor Milner,null,Norman Z. McLeod,Frank Bracht,Comedy,English,6.6,Paul Jones,Edmund Beloin,Paramount Pictures
4935334,Kate Beahan,Tarin Anderson,null,Roxanne Benjamin,Matt Bettinelli-Olpin,Horror,English,6.6,Christopher Alender,Roxanne Benjamin,"Orchard, The"
2395455,Demos Murphy,Sophia Olsson,null,Daniel Borgman,Molly Marlene Stensgaard,Drama,English,6.6,Katja Adomeit,Sonya Hartnett,Amstelfilm
0098994,Jason Patric,Mark Plummer,Christine H. Scott,James Foley,Howard E. Smith,Crime,English,6.6,Cary Brokaw,Jim Thompson,Avenue Pictures Productions
0352277,Kevin Kline,Tony Pierce-Roberts,Cheryl Cravedi,Irwin Winkler,Julie Monroe,Biography,English,6.6,Simon Channing Williams,Jay Cocks,MGM Distribution
0044159,Edmond O'Brien,Burnett Guffey,null,Henry Levin,Charles Nelson,Crime,English,6.6,William Dozier,Lawrence Kimble,Columbia Pictures
0028442,Ronald Colman,Ernest Palmer,Hilda Anderson,Frank Lloyd,Ralph Dietrich,Adventure,English,6.6,Raymond Griffith,Ouida,Twentieth Century Fox Film Corporation
2204080,Ella Purnell,Hillary Spera,null,Frank Hall Green,Mako Kamitsuna,Adventure,English,6.6,Joel Blanco,Frank Hall Green,Killer Films
0089114,Ethan Hawke,John Hora,Dallas D. Dornan,Joe Dante,Tina Hirsch,Adventure,English,6.6,David Bombyk,Eric Luke,Paramount Pictures
0033650,George Sanders,Nicholas Musuraca,null,Irving Reis,George Crone,Crime,English,6.6,Howard Benedict,Lynn Root,RKO Radio Pictures
0102456,Denzel Washington,Edward Lachman,Sharen Davis,Mira Nair,Roberto Silvi,Drama,English,6.6,Lydia Dean Pilcher,Sooni Taraporevala,Acteurs Auteurs Associés (AAA)
1478964,Jodie Whittaker,Thomas Townend,Vicki Hales-Daly,Joe Cornish,Jonathan Amos,Action,English,6.6,James Biddle,Joe Cornish,Astaire
0041144,Audie Murphy,Karl Struss,Courtney Haslam,Kurt Neumann,William Austin,Drama,English,6.6,George C. Bertholon,Robert Hardy Andrews,Allied Artists Pictures
0033408,Lloyd Nolan,Glen MacWilliams,null,Herbert I. Leeds,Alfred Day,Crime,English,6.6,Sol M. Wurtzel,Borden Chase,Twentieth Century Fox Film Corporation
1059786,Shia LaBeouf,Dariusz Wolski,Stella Cottini,D.J. Caruso,Jim Page,Action,English,6.6,Pete Chiarelli,John Glenn,DreamWorks SKG
3521332,Aina Clotet,Raquel Fernández Nuñez,Ketaki Phatak,Maria Ripoll,Irene Blecua,Drama,English,6.6,Josep Amorós,Anna Soler-Pont,Filmarti
3317208,David Aaron Baker,Christina Voros,Sarah Cogan,Tim Blake Nelson,Mako Kamitsuna,Drama,English,6.6,Julie Buck,Tim Blake Nelson,IFC Films
0042534,Dane Clark,Claude Renoir,null,Frank Tuttle,Steve Previn,Crime,English,6.6,Sacha Gordine,Jacques Companéez,Columbia International Films
0022685,John Barrymore,Sidney Hickox,null,George Cukor,Arthur Roberts,Drama,English,6.6,David O. Selznick,Howard Estabrook,RKO Radio Pictures
0090934,Annabeth Gish,Reynaldo Villalobos,null,Eugene Corr,Cari Coughlin,Drama,English,6.6,Richard Fischoff,Linda Remy,Columbia Pictures
0459116,Selma Jamal Aldin,Piotr Jaxa,null,Stina Werenfels,Isabel Meier,Drama,English,6.6,Karin Koch,Petra Lüschow,Look Now!
0059821,Vincent Price,Arthur Grant,Mary Gibson,Roger Corman,Alfred Cox,Drama,English,6.6,Pat Green,Edgar Allan Poe,Anglo-Amalgamated Film Distributors
1153537,Agnes-Nicole Winter,Joe di Gennaro,Chase Jezowski,Jack Serino,Bob Joyce,Adventure,English,6.6,Jackie Kallen,Agnes-Nicole Winter,null
0367097,Matt Letscher,Michael Pinkey,null,Richard Day,Chris Conlee,Comedy,English,6.6,Andrew Trosmans,Richard Day,Regent Releasing
1226273,Mel Gibson,Phil Meheux,Michael Autieri,Martin Campbell,Stuart Baird,Crime,English,6.6,Tim Headington,William Monahan,Warner Bros.
0470732,Susan Sarandon,Mauricio Rubinstein,Johanna Argan,Bob Balaban,Andy Keir,Biography,English,6.6,Bob Balaban,Hugh Costello,Audio Visual Entertainment
0032010,Melvyn Douglas,Joseph Ruttenberg,Dolly Tree,Leslie Fenton,W. Donn Hayes,Crime,English,6.6,Edward Chodorov,Lionel Houser,Metro-Goldwyn-Mayer (MGM)
0048527,Joan Crawford,Charles Lang,Joan Crawford,Ranald MacDougall,Viola Lawrence,Drama,English,6.6,Jerry Wald,Ranald MacDougall,Columbia Pictures
0114887,Keanu Reeves,Emmanuel Lubezki,María Aguilar,Alfonso Arau,Don Zimmerman,Drama,English,6.6,James D. Brubaker,Robert Mark Kamen,Twentieth Century Fox Film Corporation
3091286,Jeremiah Bitsui,Peter A. Holland,null,Sydney Freeland,Harry Yoon,Drama,English,6.6,Chad Burris,Sydney Freeland,Film1 Sundance Channel
0025290,Joan Blondell,Arthur L. Todd,Eugene Joseff,Ray Enright,Clarence Kolster,Comedy,English,6.6,null,William Rankin,Warner Bros.
0079639,Edward Herrmann,Leonard J. South,Chuck Keehne,Bruce Bilson,Gordon D. Brenner,Action,English,6.6,Kevin Corcoran,Don Tait,Buena Vista Distribution Company
0052148,Errol Flynn,Oswald Morris,null,John Huston,Russell Lloyd,Adventure,English,6.6,Robert L. Jacks,Romain Gary,Twentieth Century Fox Film Corporation
0112679,Chris O'Donnell,Kenneth MacMillan,Debbie Alexander,Pat O'Connor,John Jympson,Drama,English,6.6,Terence A. Clegg,Andrew Davies,Savoy Pictures
0080180,Burt Lancaster,Ousama Rawi,Jon-Jon Lambon,Douglas Hickox,Malcolm Cooke,Adventure,English,6.6,James Faulkner,Cy Endfield,American Cinema Releasing
3528906,Chase Fein,James Codeglia,Ian Duncan,Kelsy Abbott,Eric Appel,Animation,English,6.6,Paul Bartunek,Eric Appel,null
0026835,Shirley Temple,John F. Seitz,Sam Benson,John S. Robertson,null,Comedy,English,6.6,Edward Butcher,Stephen Morehouse Avery,Fox Film Corporation
1650043,Zachary Gordon,Jack N. Green,Summer Eves,David Bowers,Troy Takaki,Comedy,English,6.6,Nina Jacobson,Gabe Sachs,20th Century Fox
0090852,John Cleese,John Coquillon,Karen Hore,Christopher Morahan,Peter Boyle,Comedy,English,6.6,Michael Codron,Michael Frayn,Universal Pictures
0450232,Bruce Willis,Glen MacPherson,Pam Aaron,Richard Donner,Steve Mirkovich,Action,English,6.6,D.J. Carson,Richard Wenk,Monolith Plus
0872236,Tsai Chin,Adam Silver,Elizabeth Rannenberg,David Kaplan,David Kaplan,Animation,English,6.6,Tevin Adelman,David Kaplan,Gigantic Releasing
0907848,Scott F. Anderson,Brett Juskalian,null,John Humber,Jeff Castelluccio,Drama,English,6.6,John Humber,Chad J. Shonk,Gravitas Ventures
0102713,Nick Nolte,Stephen Goldblatt,Mark Burchard,Barbra Streisand,Don Zimmerman,Drama,English,6.6,Cis Corman,Pat Conroy,Columbia Pictures
2883434,Kevin Costner,Russ T. Alsobrook,Jered Blanchard,Mike Binder,Roger Nygard,Drama,English,6.6,Robert Ogden Barnum,Mike Binder,Emon - Savor Ediciones
0073631,James Caan,Douglas Slocombe,John Hilling,Norman Jewison,Antony Gibbs,Action,English,6.6,Norman Jewison,William Harrison,United Artists
0091557,Harrison Ford,John Seale,Maurine Boutin,Peter Weir,Thom Noble,Adventure,English,6.6,Jerome Hellman,Paul Theroux,Warner Bros.
0037749,Erich von Stroheim,James S. Brown Jr.,null,Anthony Mann,John F. Link Sr.,Drama,English,6.6,W. Lee Wilder,Anne Wigton,Republic Pictures (I)
0061683,Peter Cushing,Arthur Grant,Rosemary Burrows,Terence Fisher,Spencer Reeve,Horror,English,6.6,Anthony Nelson Keys,Anthony Hinds,Warner-Pathé Distributors
1951181,Marion Cotillard,Darius Khondji,Pam Aaron,James Gray,John Axelrad,Drama,English,6.6,Len Blavatnik,James Gray,Ascot Elite Entertainment Group
0045184,Gary Cooper,Edwin B. DuPar,null,André De Toth,Robert L. Swanson,War,English,6.6,Louis F. Edelman,Charles Marquis Warren,Warner Bros.
2229499,Joseph Gordon-Levitt,Thomas Kloss,Carol Caplan,Joseph Gordon-Levitt,Lauren Zuckerman,Comedy,English,6.6,Ram Bergman,Joseph Gordon-Levitt,A-Film Benelux MSD
0073600,Peter Fonda,Robert C. Jessup,Nancy McArdle,Jack Starrett,John F. Link,Action,English,6.6,Wes Bishop,Lee Frost,Twentieth Century Fox Film Corporation
0360009,Tia Texada,Juan Ruiz Anchía,Danielle Baker,David Mamet,Barbara Tulliver,Action,English,6.6,David Bergstein,David Mamet,AI Film
1067773,Bai Ling,Brett Juskalian,Xiao Jang,Matt Eskandari,Ryan Cooper,Action,English,6.6,Ryan Cooper,Adam Lawson,Lionsgate Home Entertainment
0041644,Leo Gorcey,Marcel Le Picard,null,Jean Yarbrough,William Austin,Horror,English,6.6,Jan Grippo,Charles R. Marion,Monogram Pictures
0117101,Colin Friels,David Parker,Christelle Coroneos,Nadia Tass,Peter Carrodus,Comedy,English,6.6,Michael Hamlyn,Don Catchlove,Polygram Filmed Entertainment
0087980,Bill Murray,Peter Hannan,Linda Burtenshaw,John Byrum,Peter Boyle,Drama,English,6.6,Harry Benn,W. Somerset Maugham,Columbia Pictures
0078898,Richard Yniguez,John Bailey,Eric H. Sandberg,Michael Pressman,Richard Halsey,Crime,English,6.6,Bill Benenson,Desmond Nakano,Warner Bros.
0119668,John Cusack,Jack N. Green,Cindy Evans,Clint Eastwood,Joel Cox,Crime,English,6.6,Clint Eastwood,John Berendt,Warner Bros.
0065854,Christopher Lee,Ray Parslow,Laurel Staffell,Peter Duffell,Peter Tanner,Horror,English,6.6,Paul Ellsworth,Robert Bloch,Cinerama Releasing UK
0030518,Will Hay,Arthur Crabtree,null,Marcel Varnel,R.E. Dearing,Comedy,English,6.6,Edward Black,Marriott Edgar,General Film Distributors (GFD)
0056417,Bing Crosby,Jack Hildyard,Ernie Farrer,Norman Panama,Alan Osbiston,Comedy,English,6.6,Melvin Frank,Melvin Frank,United Artists
0489049,Sam Huntington,Lukas Ettlin,Maria Bentfield,Kyle Newman,Seth Flaum,Adventure,English,6.6,Evan Astrowsky,Ernest Cline,Alliance Films
0120591,Bruce Willis,John Schwartzman,Ada Akaji,Michael Bay,Mark Goldblatt,Action,English,6.6,Kenny Bates,Jonathan Hensleigh,Buena Vista Pictures
0041671,Jack Carson,Wilfred M. Cline,Joan Joseff,Michael Curtiz,Folmar Blangsted,Comedy,English,6.6,George Amy,Harry Kurnitz,MGM/UA Home Entertainment
0033388,Groucho Marx,Charles Lawton Jr.,null,Charles Reisner,Conrad A. Nervig,Comedy,English,6.6,Louis K. Sidney,Sid Kuller,Metro-Goldwyn-Mayer (MGM)
0071514,Barbra Streisand,László Kovács,Seth Banks,Peter Yates,Frank P. Keller,Comedy,English,6.6,Martin Erlichman,Stanley Shapiro,Columbia Pictures
2538130,Minnie Driver,Harris Charalambous,Paige Basham,Sean Hanish,Anita Brandt-Burgoyne,Drama,English,6.6,Kate Roper Camp,Sean Hanish,A&E Television Networks
0041631,Dorothy Lamour,Ernest Laszlo,Edith Head,Lewis R. Foster,Howard A. Smith,Crime,English,6.6,William H. Pine,Lewis R. Foster,Paramount Pictures
0060637,Anthony Quinn,Robert Surtees,Ron Beck,Mark Robson,Dorothy Spencer,Drama,English,6.6,Mark Robson,Jean Lartéguy,Columbia Pictures
0026970,Noël Coward,Lee Garmes,null,Ben Hecht,Arthur Ellis,Drama,English,6.6,Ben Hecht,Ben Hecht,Paramount Pictures
0045334,Adam Williams,Joseph F. Biroc,null,Arnold Laven,Arthur H. Nadel,Crime,English,6.6,Arthur Gardner,William Raynor,United Artists
0039216,Leo Gorcey,Marcel Le Picard,null,William Beaudine,William Austin,Comedy,English,6.6,Jan Grippo,Edmond Seward,Monogram Pictures
0065360,Jim Brown,Loyal Griggs,null,Ralph Nelson,Alex Beaton,Drama,English,6.6,James Lee Barrett,James Lee Barrett,Metro-Goldwyn-Mayer (MGM)
0023955,Will Rogers,George Schneiderman,Rita Kaufman,John Ford,Louis R. Loeffler,Comedy,English,6.6,Winfield R. Sheehan,James Gould Cozzens,Fox Film Corporation
0067727,Mia Farrow,Gerry Fisher,null,Richard Fleischer,Thelma Connell,Mystery,English,6.6,Basil Appleby,Brian Clemens,Columbia Pictures Corporation
0023794,Leslie Howard,Ernest Palmer,null,Frank Lloyd,Harold D. Schuster,Fantasy,English,6.6,Jesse L. Lasky,John L. Balderston,Fox Film Corporation
0084783,Matt Dillon,Ric Waite,Jack Sandeen,Tim Hunter,Howard E. Smith,Drama,English,6.6,Ron Miller,S.E. Hinton,Buena Vista Distribution Company
0379461,Rouxnet Brown,Giulio Biccari,Susan Barras,John Greyson,Roslyn Kalloo,Drama,English,6.6,Damon D'Oliveira,John Greyson,Domino Film & Television International
0027851,Mae West,George T. Clemens,Eugene Joseff,Raoul Walsh,Stuart Heisler,Comedy,English,6.6,William LeBaron,Mae West,Paramount Pictures
0475331,Joseph Kaiser,Roger Lanser,Katarina Borosova,Kenneth Branagh,Michael Parker,Drama,English,6.6,Pierre-Olivier Bardet,Emanuel Schikaneder,Celluloid Dreams
0012408,Mary Pickford,Henry Cronjager,null,Frances Marion,Stuart Heisler,Drama,English,6.6,Mary Pickford,Frances Marion,United Artists
0271027,Jet Li,Thierry Arbogast,Nadia Cherouk,Chris Nahon,Marco Cavé,Action,English,6.6,Luc Besson,Jet Li,EuropaCorp. Distribution
0057681,James Garner,Charles Lang,Norman Norell,Arthur Hiller,Tom McAdoo,Comedy,English,6.6,John Calley,George J.W. Goodman,Metro-Goldwyn-Mayer (MGM)
0112586,Om Puri,Alan Almond,null,Udayan Prasad,Barrie Vince,Comedy,English,6.6,Robert Buckler,Robert Buckler,Alta Films
0039217,George Montgomery,Lloyd Ahern,null,John Brahm,Harry Reynolds,Crime,English,6.6,Robert Bassler,Dorothy Bennett,Twentieth Century Fox Film Corporation
0342273,Sanford Sylvan,Graham Smith,Lucy Capron,Penny Woolcock,Brand Thumim,Drama,English,6.6,Abi Bach,Alice Goodman,Channel Four Television
0103243,Rupert Graves,Michael Coulter,Isabella Migetto,Charles Sturridge,Peter Coulson,Drama,English,6.6,Nick Elliott,E.M. Forster,Fine Line Features
0242888,Jessica Alba,Martin Fuhrer,Abang Abdul Halkim Abang Drashid,Guy Jenkin,Lesley Walker,Drama,English,6.6,Simon Bosanquet,Guy Jenkin,Fine Line Features
0044417,Ida Lupino,George E. Diskant,null,Harry Horner,Paul Weatherwax,Crime,English,6.6,Mel Dinelli,Mel Dinelli,RKO Radio Pictures
0030625,Barton MacLane,Harry Neumann,null,Arthur Lubin,Jack Ogilvie,Crime,English,6.6,Trem Carr,Norton S. Parker,Universal Pictures
0076725,Sam Neill,Michael Seresin,null,Roger Donaldson,Ian John,Action,English,6.6,Roger Donaldson,Christian K. Stead,Dream
0043565,Richard Widmark,Norbert Brodine,Charles Le Maire,Lloyd Bacon,William Reynolds,Adventure,English,6.6,Samuel G. Engel,John Tucker Battle,Twentieth Century Fox Film Corporation
0967945,Michael Keaton,Chris Seager,Laura Freeman,Michael Keaton,Grant Myers,Drama,English,6.6,Tom Bastounes,Ron Lazzeretti,Samuel Goldwyn Films
1447480,Jimmy Bennett,Haydn Pazanti,Paul Corricelli,Frank Pestarino,Will Cotton,Drama,English,6.6,Marty Bennett,Frank Pestarino,"Broken, Beat & Scarred Productions"
0118586,Alison Folland,Joe DeSalvo,null,Alex Sichel,Sabine Hoffman,Crime,English,6.6,Nina M. Benton,Sylvia Sichel,Alliance
0011358,Buck Jones,George Schneiderman,null,John Ford,null,Comedy,English,6.6,null,John McDermott,Fox Film Corporation
0028447,Loretta Young,James Van Trees,Dolly Tree,Sam Wood,Frank E. Hull,Crime,English,6.6,Lawrence Weingarten,Howard Emmett Rogers,Metro-Goldwyn-Mayer (MGM)
0082242,James Farentino,Steven Poster,Bill Jobe,Gary Sherman,Alan Balsam,Horror,English,6.6,Robert Fentress,Jeff Millar,AVCO Embassy Pictures
0067029,Clifton Tip Fredell,William A. Fraker,null,Floyd Mutrux,Richard A. Harris,Crime,English,6.6,Michael Laughlin,Floyd Mutrux,Warner Bros.
0030371,Shirley Temple,Arthur C. Miller,Sam Benson,Irving Cummings,Walter Thompson,Drama,English,6.6,David Hempstead,Harry Tugend,Twentieth Century Fox Film Corporation
0051534,Sophia Loren,Daniel L. Fapp,Joan Joseff,Delbert Mann,George Boemler,Drama,English,6.6,Don Hartman,Irwin Shaw,Paramount Pictures
0046181,Gene Tierney,Reginald H. Wyer,null,Anthony Pelissier,Frederick Wilson,Crime,English,6.6,Antony Darnborough,Lesley Storm,General Film Distributors (GFD)
0064513,Dustin Hoffman,Gayne Rescher,George Newman,Peter Yates,Frank P. Keller,Drama,English,6.6,Ben Kadish,John Mortimer,Twentieth Century Fox Film Corporation
1328604,Kamini Khanna,null,null,Soman Chainani,Chris Bove,Drama,English,6.6,Diana Almeida,null,Picture This! Entertainment
0074799,Rodney Bewes,Tony Imi,null,Michael Tuchner,Ralph Sheldon,Comedy,English,6.6,Aida Young,Dick Clement,Anglo-EMI Film Distributors
2967006,Steve Coogan,James Clarke,Lisa Shanley,Michael Winterbottom,Mags Arnold,Comedy,English,6.6,Andrew Eaton,Michael Winterbottom,Crest International
0023117,Howard Phillips,Arthur Edeson,null,Samuel Bischoff,Rose Loewinger,Crime,English,6.6,Samuel Bischoff,John Wexley,Sono Art-World Wide Pictures
0048707,John Payne,John Alton,null,Allan Dwan,James Leicester,Western,English,6.6,Benedict Bogeaus,Milton Krims,RKO Radio Pictures
0086276,Tom Nardini,Les Krizsan,null,Paul Donovan,Ian McBride,Crime,English,6.6,Michael Donovan,Paul Donovan,Filmways Australasian Distributors
1572146,Kaori Momoi,Gints Berzins,Jeffrey Chow,Maris Martinsons,Maris Martinsons,Comedy,English,6.6,Chen On Chu,Maris Martinsons,Krukfilms
0024471,William Powell,Tony Gaudio,null,Michael Curtiz,Harold McLernon,Comedy,English,6.6,null,Rian James,Warner Bros.
0042524,Jimmy Durante,Lionel Lindon,Helen Rachmil,Irving Pichel,Duke Goldstone,Comedy,English,6.6,George Pal,László Vadnay,Eagle-Lion Films
0059540,Alain Delon,Robert Burks,null,Ralph Nelson,Fredric Steinkamp,Crime,English,6.6,Fred Engel,Zekial Marko,Metro-Goldwyn-Mayer (MGM)
0076804,Charles Bronson,Michael C. Butler,Jane Robinson,Don Siegel,Douglas Stewart,Action,English,6.6,James B. Harris,Peter Hyams,Metro-Goldwyn-Mayer (MGM)
0039242,Stewart Granger,Wilkie Cooper,John Gudenian,Frank Launder,Thelma Connell,Drama,English,6.6,Sidney Gilliat,Patrick Campbell,General Film Distributors (GFD)
0076593,Claire Williams,null,null,Richard Williams,Harry Chang,Animation,English,6.6,Richard Horner,Johnny Gruelle,Twentieth Century Fox Film Corporation
0049357,Dirk Bogarde,Christopher Challis,Nandi Routh,Michael Powell,Arthur Stevens,Action,English,6.6,Michael Powell,W. Stanley Moss,J. Arthur Rank Film Distributors
0810951,Jamie McShane,Scott Billups,null,Adam Rifkin,Martin Apelbaum,Comedy,English,6.6,Richard Bishop,Adam Rifkin,111 Pictures
0085642,Jill Clayburgh,Ricardo Aronovich,Monelle Baude,Costa-Gavras,Françoise Bonnot,Drama,English,6.6,Robert Cortes,Franco Solinas,Gaumont
0076342,Gregory Peck,Mario Tosi,null,Joseph Sargent,George Jay Nicholson,Biography,English,6.6,David Brown,Hal Barwood,Universal Pictures
0004825,Vivian Martin,John van den Broek,null,Maurice Tourneur,null,Comedy,English,6.6,William A. Brady,Owen Davis,World Film
0060636,Roddy McDowall,Daniel L. Fapp,Jax,George Axelrod,William A. Lyon,Comedy,English,6.6,George Axelrod,Al Hine,United Artists
0024537,Irene Dunne,Merritt B. Gerstad,null,Charles Brabin,Blanche Sewell,Drama,English,6.6,null,Frances Goodrich,Metro-Goldwyn-Mayer (MGM)
0076079,Julia Blake,Donald McAlpine,Terry Ryan,Bruce Beresford,William M. Anderson,Drama,English,6.6,Phillip Adams,Henry Handel Richardson,Atlantic Releasing Corporation
0401729,Taylor Kitsch,Daniel Mindel,Paul D. Alarcon,Andrew Stanton,Eric Zumbrunnen,Action,English,6.6,Lindsey Collins,Andrew Stanton,Walt Disney Studios Motion Pictures
0081613,Peter Bull,Peter Middleton,Nic Ede,Derek Jarman,Lesley Walker,Drama,English,6.6,Don Boyd,Derek Jarman,Mainline
0455824,Shea Adams,Mandy Walker,Millie Adams,Baz Luhrmann,Dody Dorn,Adventure,English,6.6,G. Mac Brown,Stuart Beattie,20th Century Fox Netherlands
0041346,Jeanne Crain,Joseph LaShelle,Ed Wynigear,Otto Preminger,Louis R. Loeffler,Comedy,English,6.6,Otto Preminger,Dorothy Parker,Twentieth Century Fox Film Corporation
0107983,Gary Oldman,Dariusz Wolski,Mark Burchard,Peter Medak,Walter Murch,Action,English,6.6,Tim Bevan,Hilary Henkin,Gramercy Pictures (I)
0163978,Leonardo DiCaprio,Darius Khondji,Pateeya Gunsrivieng,Danny Boyle,Masahiro Hirakubo,Adventure,English,6.6,Andrew Macdonald,John Hodge,Twentieth Century Fox Film Corporation
0038636,Leo Gorcey,William A. Sickner,null,Del Lord,William Austin,Action,English,6.6,Jan Grippo,Martin Mooney,Monogram Pictures
0093886,Steve Martin,Ian Baker,Richard Bruno,Fred Schepisi,John Scott,Comedy,English,6.6,Steve Martin,Edmond Rostand,Columbia Pictures
1506990,Kevin Bewersdorf,Sam Fleischner,null,Ben Chace,Ben Chace,Adventure,English,6.6,Ben Chace,Ben Chace,Factory 25
1850418,Kat Dennings,Stephen Campbell,Craig Alaire,Nathan Frankowski,Nathan Frankowski,Biography,English,6.6,Ralph Clemente,Kate King Lynch,Sony Pictures Worldwide Acquisitions (SPWA)
0338280,Felix Williamson,Tom Gleeson,Fiorangela Galderisi,Abe Forsythe,Christian Gazal,Action,English,6.6,Ann Folland,Abe Forsythe,Becker Entertainment
0115956,Denzel Washington,Roger Deakins,Marcia Evers,Edward Zwick,Steven Rosenblum,Action,English,6.6,Joseph M. Caracciolo,Patrick Sheane Duncan,Twentieth Century Fox Film Corporation
0046899,Victor Mature,Milton R. Krasner,Charles Le Maire,Delmer Daves,Robert Fritch,Action,English,6.6,Frank Ross,Philip Dunne,Twentieth Century Fox Film Corporation
2380331,Clive Owen,Ian Baker,Dawn Climie,Fred Schepisi,Peter Honess,Comedy,English,6.6,Wade Barker,Gerald Di Pego,Adler Entertainment
