id,cast,cinematographer,costume department,director,editor,genres,language,rating,producer,writer,distributor
2322517,Mark Wahlberg,Don Davis,Dina Karmi,William Monahan,John David Allen,Thriller,English,6.3,Ali Brown,William Monahan,A24
0254099,Alan Cumming,John Bailey,Virginia D. Patton,Alan Cumming,Carol Littleton,Comedy,English,6.4,Alan Cumming,Jennifer Jason Leigh,Fine Line Features
0043389,Joel McCrea,Maury Gertsman,null,Kurt Neumann,Danny B. Landres,Action,English,6.4,Aaron Rosenberg,Jack Natteford,Universal Pictures
0815245,Emily Browning,Daniel Landin,Silke Guglielmo,Charles Guard,Jim Page,Drama,English,6.4,Doug Davison,Craig Rosenberg,Forum Cinemas
0061209,Elizabeth Hartman,Andrew Laszlo,null,Francis Ford Coppola,Aram Avakian,Comedy,English,6.4,Phil Feldman,David Benedictus,Warner Brothers/Seven Arts
0480255,Jeffrey Dean Morgan,Scott Kevan,Juan Carlos Arvelo,Sylvain White,David Checel,Action,English,6.4,Sarah Aubrey,Peter Berg,InterComFilm
0022979,Edward G. Robinson,Sidney Hickox,null,William A. Wellman,Owen Marks,Crime,English,6.4,null,Achmed Abdullah,Warner Bros.
0270197,James Coburn,Phil Parmet,Melissa Brinton,Alan Jacobs,Paul Millspaugh,Drama,English,6.4,Elyse Eisenberg,Alan Jacobs,Audio Visual Enterprises
1537770,Richard Gunn,Patrik Thelander,Charlotte Wolke,Joachim Hedén,Joachim Hedén,Drama,English,6.4,Julia Gebauer,Joachim Hedén,Synchpost
0106945,Joseph O'Conor,Stef Tijdink,null,Peter Delpeut,Menno Boerema,Adventure,English,6.4,Frank Jansen,Peter Delpeut,Zeitgeist Films
0044013,Robert Young,Hal Mohr,null,James V. Kern,Walter Thompson,Drama,English,6.4,Mort Briskin,Mort Briskin,United Artists
0077807,Sterling Hayden,Sven Nykvist,John Boyt,Frank Pierson,Paul Hirsch,Drama,English,6.4,Dino De Laurentiis,Peter Maas,Paramount Pictures
0082622,Ed Harris,Michael Gornick,Barbara Anderson,George A. Romero,Pasquale Buba,Action,English,6.4,Salah M. Hassanein,George A. Romero,United Film Distribution Company (UFDC)
0032333,Geraldine Fitzgerald,Charles Rosher,null,Lloyd Bacon,Jack Killifer,Drama,English,6.4,Samuel Bischoff,Mary M. Axelson,Warner Bros.
0076567,Broderick Crawford,Paul Glickman,null,Lawrence George Cohen,null,Biography,English,6.4,Lawrence George Cohen,Lawrence George Cohen,American International Pictures (AIP)
0026338,Janet Gaynor,Ernest Palmer,Sam Benson,Victor Fleming,Harold D. Schuster,Comedy,English,6.4,Winfield R. Sheehan,Walter D. Edmonds,Fox Film Corporation
0053882,Kerwin Mathews,Wilkie Cooper,null,Jack Sher,Raymond Poulton,Animation,English,6.4,Charles H. Schneer,Arthur A. Ross,Columbia Pictures
0095379,Elizabeth Cox,Fernando Argüelles,null,Scott Spiegel,King Wilder,Horror,English,6.4,Lawrence Bender,Lawrence Bender,Empire Pictures
1791682,Naomi Watts,Sam Levy,Jill Bieler,Noah Baumbach,Jennifer Lame,Comedy,English,6.4,Mary Bailey,Noah Baumbach,A24
0107093,Claudia Karvan,Nino Gaetano Martinetti,Christina Plitzco,Michael Jenkins,Peter Carrodus,Drama,English,6.4,Andrea Asimow,Richard Barrett,null
0070351,Paul Newman,Oswald Morris,Elsa Fennell,John Huston,Russell Lloyd,Thriller,English,6.4,John Foreman,Walter Hill,Warner Bros.
1430137,James Nesbitt,Steve Weiser,null,Mark Aldridge,Nick Arthurs,Drama,English,6.4,Mary Aldridge,Mark Aldridge,Koch Media
0108410,Linda Hunt,Emmanuel Lubezki,Nancy Collins,Keva Rosenfeld,Michael Ruscio,Comedy,English,6.4,Jason Clark,Leslie Bohem,Astral Video
0044847,George Raft,Joseph F. Biroc,null,Seymour Friedman,Albrecht Joseph,Crime,English,6.4,Bernard Luber,Eugene Ling,Lippert Pictures
0026980,Ricardo Cortez,Charles G. Clarke,Dolly Tree,George B. Seitz,Basil Wrangell,Mystery,English,6.4,Lucien Hubbard,Wells Root,Metro-Goldwyn-Mayer (MGM)
0930071,Neil Mandt,Marc Carter,null,Neil Mandt,Nick Scown,Comedy,English,6.4,Marc Carter,Neil Mandt,Gravitas Ventures
0058336,Ernest Borgnine,William Margulies,Dorothy Drake,Edward Montagne,Sam E. Waxman,Comedy,English,6.4,Edward Montagne,Si Rose,Universal Pictures
1467299,Chris Ayres,null,null,Jôji Shimura,null,Animation,English,6.4,Jin Ho Chung,Scott Gensch,ADV Films
0040719,George Raft,J. Roy Hunt,null,Edwin L. Marin,Samuel E. Beetley,Crime,English,6.4,Jack J. Gross,Maurice Davis,RKO Radio Pictures
0157182,Jon Cryer,Adam Beckman,Helen L. Collen,Richard Schenkman,Richard LaBrie,Drama,English,6.4,Jon Cryer,Jon Cryer,Anchor Bay Entertainment
0093429,Minako Ohashi,Steven Okazaki,null,Steven Okazaki,Steven Okazaki,Comedy,English,6.4,Dennis Hayashi,John McCormick,Skouras Pictures
0033396,Bing Crosby,William C. Mellor,Gladys Baxter,Victor Schertzinger,Paul Weatherwax,Music,English,6.4,Monta Bell,Harry Tugend,Paramount Pictures
0022788,Zasu Pitts,Robert Kurrle,null,H. Bruce Humberstone,Doane Harrison,Comedy,English,6.4,William Sistrom,Ralph Spence,Sono Art-World Wide Pictures
0042393,John Archer,Lionel Lindon,null,Irving Pichel,Duke Goldstone,Adventure,English,6.4,George Pal,Alford Van Ronkel,Eagle-Lion Films
0089901,Fred Ward,Andrew Laszlo,William A. Campbell,Guy Hamilton,Mark Melnick,Action,English,6.4,Mel Bergman,Richard Sapir,Orion Pictures
0118623,Sophie Marceau,Daryn Okada,Giovanni Casalnuovo,Bernard Rose,Victor Du Bois,Drama,English,6.4,Bruce Davey,Leo Tolstoy,Warner Bros. Entertainment
0076683,Chris Sarandon,Richard C. Kratina,null,Michael Winner,Bernard Gribble,Horror,English,6.4,Jeffrey Konvitz,Jeffrey Konvitz,Universal Pictures
2100623,Jack McMullen,Nick Gordon Smith,Megan Donfrancesco,Julian Kerridge,Alex Fenn,Drama,English,6.4,Andrew Gwyn Davies,Julian Kerridge,HBO Polska
0126120,James Frain,Brian Tufano,Melissa Layton,Alastair Reid,Peter Coulson,Comedy,English,6.4,Nicky Kentish Barnes,Steve Coombes,Gativideo
0274643,Brooke Adams,Gary Henoch,Carolyn Schnitzer,Tony Shalhoub,Michael Matzdorff,Comedy,English,6.4,Brooke Adams,null,Cinemax
0034370,Humphrey Bogart,Sidney Hickox,Eugene Joseff,Ray Enright,Mark Richards,Drama,English,6.4,Harlan Thompson,Fred Niblo Jr,Warner Bros.
0056105,Michael Craig,Alan Hume,Pat Baden,Gerald Thomas,Archie Ludski,Comedy,English,6.4,Frank Bevis,Kay Bannerman,Anglo-Amalgamated Film Distributors
0062218,Dean Martin,Russell Metty,Helen Colvig,Arnold Laven,Ted J. Kent,Romance,English,6.4,Alvin G. Manuel,Sydney Boehm,Universal Pictures
0102328,Justin Chadwick,Edward Lachman,null,Hanif Kureishi,Jon Gregory,Comedy,English,6.4,Tim Bevan,Hanif Kureishi,Rank Film Organization
0022792,James Cagney,Sidney Hickox,null,Howard Hawks,Thomas Pratt,Drama,English,6.4,null,John Bright,Warner Bros.
0043781,Randolph Scott,Charles Lawton Jr.,null,André De Toth,Charles Nelson,Western,English,6.4,Harry Joe Brown,Kenneth Gamet,Columbia Pictures
2436386,Jonny Weston,Matthew J. Lloyd,Dustin Angus,Dean Israelite,Martin Bernfeld,Sci-Fi,English,6.4,Josh Appelbaum,Jason Pagan,Columbia Pictures
0327753,Kate Dollenmayer,Matthias Grunsky,null,Andrew Bujalski,Andrew Bujalski,Comedy,English,6.4,Morgan Faust,Andrew Bujalski,791 Cine
0106582,Sylvester Stallone,Alex Thomson,Augusto Grassi,Renny Harlin,Frank J. Urioste,Action,English,6.4,Jim Davidson,John Long,TriStar Pictures
0361309,Mark Ruffalo,Maryse Alberti,Tanya Berger,John Curran,Alexandre de Franceschi,Drama,English,6.4,Michael Carlin,Andre Dubus,Bir Film
0119220,Thomas Brandise,Joseph Dell'Olio,null,Salvatore Stabile,Miranda Devin,Crime,English,6.4,Daniel Edelman,Salvatore Stabile,Palm Pictures
1205535,Catherine Zeta-Jones,Jonathan Freeman,Arlynn Abseck,Bart Freundlich,Christopher Tellefsen,Comedy,English,6.4,Antonin Dedet,Bart Freundlich,Alfa Films
0093255,Keith Carradine,Franco Di Giacomo,Renata Renzi,Damiano Damiani,Enzo Meniconi,Crime,English,6.4,Anna Maria Clementelli,Vittorio Bonicelli,Divisa Home Video
0107497,Alec Baldwin,Gordon Willis,Myron Baker,Harold Becker,David Bretherton,Crime,English,6.4,Harold Becker,Aaron Sorkin,Columbia Pictures
1490785,Elizabeth Olsen,Dante Spinotti,Bren Cook,Marc Abraham,Alan Heim,Biography,English,6.5,Marc Abraham,Marc Abraham,Sony Pictures Classics
0424025,David Moscow,Harlan Bosmajian,J.J. Alani,J.J. Alani,Egon Kirincic,Comedy,English,6.4,J.J. Alani,J.J. Alani,Jeff Lipsky
0080569,Al Pacino,James A. Contner,Michael Dennison,William Friedkin,Bud S. Smith,Crime,English,6.4,Burtt Harris,William Friedkin,United Artists
0039191,Anthony Quinn,Harry Neumann,Harry Bourne,Phil Karlson,Roy V. Livingston,Drama,English,6.4,Jeffrey Bernerd,Agnes Christine Johnston,Allied Artists Pictures
0045925,Mark Stevens,William A. Sickner,null,Harold D. Schuster,Ace Herman,Western,English,6.4,John H. Burrows,Warren Douglas,Allied Artists Pictures
0113501,Sean Connery,Lajos Koltai,Cheryl Beasley Blackwell,Arne Glimcher,William M. Anderson,Action,English,6.4,Michael Alden,John Katzenbach,Warner Bros.
0025443,Dolores del Rio,Sol Polito,Eugene Joseff,William Dieterle,Herbert I. Leeds,Comedy,English,6.4,Hal B. Wallis,Edward Chodorov,Warner Bros.
0042767,Betty Grable,Arthur E. Arling,Ed Wynigear,Henry Koster,James B. Clark,Drama,English,6.4,Sol C. Siegel,Claude Binyon,Twentieth Century Fox Film Corporation
0025681,Douglas Fairbanks,Georges Périnal,null,Alexander Korda,Stephen Harrison,Comedy,English,6.4,Alexander Korda,Henry Bataille,United Artists Corporation
0115766,Gary Andrew,Chris Weaver,Neil Burn,Bob Carruthers,Owen Parker,Biography,English,6.4,Bob Carruthers,null,Ascot Elite Home Entertainment
0032566,Heather Angel,Charles Van Enger,Manny Spack,Al Christie,Barney Rogan,Adventure,English,6.3,Al Christie,Frederick J. Jackson,Universal Pictures
0041263,William Bendix,Ernest Laszlo,Earl Moser,Alfred E. Green,Fred W. Berger,Mystery,English,6.4,Ted Nasser,Jerome Odlum,United Artists
1931378,Damon Shalit,Massimo Zeri,Virginie Haudrechy,Gabriel Bologna,Pavel Savchuk,Thriller,English,6.4,Gabriel Bologna,Reza De Wet,null
0462421,Rutger Hauer,Miguel Ioann Littin Menz,Owen Lang,David Langlitz,Simeon Hutner,Drama,English,6.4,Steve Blair,William Whitehurst,Rogue Arts
0051673,Fred MacMurray,Henry Freulich,null,Nathan Juran,Jerome Thoms,Western,English,6.4,Charles H. Schneer,Daniel B. Ullman,Columbia Pictures
0064797,George Peppard,Lionel Lindon,null,George Schaefer,Hugh S. Fowler,Crime,English,6.4,Stanley Niss,Stanley Niss,Columbia Pictures
0071221,Jim Kelly,Kent L. Wakeford,Harold Crawford,Robert Clouse,Michael Kahn,Action,English,6.4,Paul M. Heller,Oscar Williams,Warner Bros.
0151309,Joe Grisaffi,Hassan Nadji,null,Joe Grisaffi,John Gremillion,Comedy,English,6.4,Joe Grisaffi,George Douglas Lee,Bifrost Distribution
0365013,Mariluz Adler,Christopher Rejano,Karen Ehrisman,Marisol Torres,John Farbrother,null,English,6.4,S. Runi Goyal,Marisol Torres,Screen Media Films
0075629,Robert Logan,Gérard Alcan,Robert Googooian,Stewart Raffill,R. Hansel Brown,Family,English,6.4,Arthur R. Dubs,Stewart Raffill,Pacific International Enterprises
1132573,Laila Rouass,Rewa Harre,null,Sima Urale,Eric De Beus,Drama,English,6.4,Rachel Gardner,Shuchi Kothari,Rialto Entertainment
1421051,Stephen Dorff,Harris Savides,Chiara Allievi,Sofia Coppola,Sarah Flack,Comedy,English,6.4,Michele Anzalone,Sofia Coppola,A-Film Distribution
0421090,Taylor Handley,Graham Futerfas,Morgan Lane-Tanner,Martin Curland,John Randle,Comedy,English,6.4,Michael Bales,Martin Curland,GoDigital Media Group
0039409,Glenn Ford,Elmer Dyer,null,William A. Wellman,Al Clark,Drama,English,6.4,William A. Wellman,Byron Morgan,Columbia Pictures
0456481,Salman Khan,Sudeep Chatterjee,null,Shirish Kunder,Shirish Kunder,Musical,English,6.4,Sajid Nadiadwala,Shirish Kunder,null
0036644,Stan Laurel,Joseph MacDonald,Sam Benson,Malcolm St. Clair,Norman Colbert,Action,English,6.4,Sol M. Wurtzel,Scott Darling,Twentieth Century Fox Film Corporation
0133117,Valerie Red-Horse,Bruce L. Finn,null,Jennifer Wynne Farmer,Lorraine Salk,Drama,English,6.4,Pam Auer,Valerie Red-Horse,Red-horse Native Productions
0093771,Mickey Rourke,Michael Garfath,Peter Edmonds,Mike Hodges,Peter Boyle,Action,English,6.4,Christabel Albery,Jack Higgins,"Samuel Goldwyn Company, The"
0060818,Natalie Wood,Harry Stradling Sr.,Ann Landers,Arthur Hiller,Rita Roland,Comedy,English,6.4,Arthur M. Loew Jr.,George Wells,Metro-Goldwyn-Mayer (MGM)
1132193,Adam Goldberg,Svetlana Cvetko,Ellen Pittman Stockbridge,Jonathan Parker,Keiko Deguchi,Comedy,English,6.4,Catherine DiNapoli,Catherine DiNapoli,Front Row Filmed Entertainment
3042800,David Oyelowo,Pieter Vermeer,null,Elliott Lester,Nicholas Wayman-Harris,Drama,English,6.4,Lucas Akoskin,Frederick Mensch,HBO Films
0111569,Lisa Zane,Ross Berryman,Khadija Bensyed,William Cole,Adrian Carr,Action,English,6.4,Said Bencherki,Jérôme Cohen-Olivar,Laurus Entertainment
0032823,Tony Martin,John Stumar,null,Joseph Santley,Otto Meyer,Musical,English,6.4,Irving Starr,James Edward Grant,Columbia Pictures
0099762,Fred Ward,Philippe Rousselot,Pierre Betoulle,Philip Kaufman,Dede Allen,Biography,English,6.4,Peter Kaufman,Anaïs Nin,Universal Pictures
1336006,David Anders,Peter Hawkins,Chase Jezowski,D. Kerry Prior,D. Kerry Prior,Comedy,English,6.4,Don Dunn,D. Kerry Prior,AMG Entertainment
0335013,Neve Campbell,Andrew Dunn,Patrick Caulfield,Robert Altman,Geraldine Peroni,Drama,English,6.4,Robert Altman,Neve Campbell,Paradise Group
0048350,Robert Taylor,John F. Seitz,null,Roy Rowland,Ben Lewis,Comedy,English,6.4,Jack Cummings,Harry Brown,Metro-Goldwyn-Mayer (MGM)
3090670,Jacqueline Kim,Richard Wong,Qi Luo,Jennifer Phang,Sean Gillane,Drama,English,6.4,Karim Ahmad,Jacqueline Kim,Film Presence
0051887,Charles Bronson,Floyd Crosby,null,Roger Corman,Ronald Sinclair,Action,English,6.4,Samuel Z. Arkoff,R. Wright Campbell,American International Pictures (AIP)
0055421,Debbie Reynolds,Ellis W. Carter,null,Vincent Sherman,Betty Steinberg,Family,English,6.4,Jack Cummings,Richard Emery Roberts,Twentieth Century Fox Film Corporation
0032256,Jeanette MacDonald,Oliver T. Marsh,null,W.S. Van Dyke,Harold F. Kress,Drama,English,6.4,Victor Saville,Noël Coward,Metro-Goldwyn-Mayer (MGM)
0073015,Joe Don Baker,Jack A. Marta,null,Phil Karlson,Harry W. Gerstad,Action,English,6.4,Joel Briskin,Mort Briskin,Paramount Pictures
1058017,Ricky Gervais,Tim Suhrstedt,Marisa Aboitiz,Ricky Gervais,Chris Gill,Comedy,English,6.4,Rachel Abarbanell,Ricky Gervais,Warner Bros.
1596350,Reese Witherspoon,Russell Carpenter,Roberta Bilé,McG,Nicolas De Toth,Action,English,6.4,Ross Fanger,Timothy Dowling,20th Century Fox Film de Mexico
1099932,Bianca Beauchamp,null,null,Martin Perreault,Martin Perreault,null,English,6.4,Mario Bouchard,null,Bianca Beauchamp Videos
0042713,Johnny Weissmuller,Ira H. Morgan,null,William Berke,Henry Batista,Adventure,English,6.4,Sam Katzman,Carroll Young,Columbia Pictures
0037559,John Loder,J. Roy Hunt,null,Max Nosseck,Les Millbrook,Crime,English,6.4,Sid Rogell,Hugh Gray,RKO Radio Pictures
0053041,Anton Diffring,Jack Asher,Molly Arbuthnot,Terence Fisher,John Dunsford,Drama,English,6.4,Michael Carreras,Jimmy Sangster,Paramount British Pictures
0106590,Jeffrey Lau,Yoshifumi Hosoya,null,Tony Chan,Tony Chan,Drama,English,6.4,Man Fuk Chan,Edwin Baker,Arrow
0255432,Mia Kirshner,Jan Kiesser,Courtney Anderson,Bob Clark,Lenka Svab,Drama,English,6.4,Leanne Arnott,Bill Boyle,Illuminare Entertainment
0029670,Edward G. Robinson,Alfred Gilks,null,Marion Gering,Arthur Hilton,Comedy,English,6.4,Alexander Esway,Robert E. Sherwood,United Artists Corporation
1105730,Steven Yaffee,Christopher Ball,Marthe D. Leger,Michael Melski,Dean Soltys,Comedy,English,6.4,Thom Fitzgerald,Michael Melski,Mongrel Media
0024325,Diana Wynyard,George J. Folsey,null,Edgar Selwyn,William S. Gray,Drama,English,6.4,null,C. Gardner Sullivan,Metro-Goldwyn-Mayer (MGM)
0064397,Burt Lancaster,Philip H. Lathrop,null,John Frankenheimer,Henry Berman,Action,English,6.4,Hal Landers,William Hanley,Metro-Goldwyn-Mayer (MGM)
0072926,Clint Eastwood,Frank Stanley,Frank Balchus,Clint Eastwood,Ferris Webster,Action,English,6.4,David Brown,Hal Dresner,Cinema International Corporation (C.I.C.)
0112604,Amanda Plummer,Seamus McGarvey,null,Michael Winterbottom,Trevor Waite,Comedy,English,6.4,Julie Baines,Frank Cottrell Boyce,Dendy Films
0069291,Dean Jones,Frank V. Phillips,Chuck Keehne,Norman Tokar,Robert Stafford,Comedy,English,6.4,Tom Leetch,Don Tait,Buena Vista Distribution Company
1087872,Craig Anthony Olejnik,Guy Dufaux,null,Louis Bélanger,Lorraine Dufour,Adventure,English,6.4,Hélène Boulay,Louis Bélanger,Christal Films
1322312,Drew Barrymore,Eric Steelberg,Jodi Baldwin,Nanette Burstein,Peter Teschner,Comedy,English,6.4,Richard Brener,Geoff LaTulippe,Columbia TriStar Warner Filmes de Portugal
0064036,Jack Lemmon,Michel Hugo,null,Stuart Rosenberg,Bob Wyman,Comedy,English,6.4,Gordon Carroll,Hal Dresner,National General Pictures
0025489,Clark Gable,George J. Folsey,null,Richard Boleslawski,Frank Sullivan,Drama,English,6.4,Monta Bell,Waldemar Young,Metro-Goldwyn-Mayer (MGM)
0056993,Vincent Price,Ellis W. Carter,null,Reginald Le Borg,Grant Whytock,Horror,English,6.4,Robert E. Kent,Guy de Maupassant,United Artists
0096794,Richard Dreyfuss,Mikael Salomon,Elaine Maser,Steven Spielberg,Michael Kahn,Drama,English,6.4,Kathleen Kennedy,Jerry Belson,United Artists
0027428,Ricardo Cortez,Allen G. Siegler,null,William C. McGann,Frank Magee,Crime,English,6.4,Bryan Foy,Erle Stanley Gardner,Warner Bros.
0057090,Rock Hudson,Russell Harlan,Irene,Delbert Mann,Russell F. Schoengarth,Drama,English,6.4,Sy Bartlett,Robert Pirosh,Universal Pictures
0095958,Michael Biehn,Robert D. Yeoman,Gene Deardorff,William Friedkin,Jere Huggins,Drama,English,6.4,William Friedkin,William P. Wood,Concorde Film
0029656,Spencer Tracy,Harold Rosson,null,W.S. Van Dyke,Ben Lewis,Crime,English,6.4,Harry Rapf,William J. Cowen,Metro-Goldwyn-Mayer (MGM)
1541149,Jessica Brown Findlay,Jan Jonaeus,Jessica Corlett,Niall MacCormick,Mark Eckersley,Drama,English,6.4,Steve Christian,Tamzin Rafn,IFC Films
0005557,George Beban,null,null,Reginald Barker,null,Drama,English,6.4,Thomas H. Ince,Thomas H. Ince,Paramount Pictures
0808392,Tate Donovan,Yaron Orbach,Mark Richard Caswell,Noah Buschel,Mollie Goldstein,Biography,English,6.4,Liz Bradley,Noah Buschel,IFC Films
1568341,Kevin Corrigan,Shawn Maurer,Candle Anderson,Jack Perez,Chris Conlee,Comedy,English,6.4,Micah Goldman,Ryan A. Levin,Anchor Bay Entertainment
0038753,Leo Gorcey,James S. Brown Jr.,null,William Beaudine,Seth B. Larsen,Comedy,English,6.3,Cy Endfield,Jan Grippo,Monogram Pictures
0101863,Bob Hoskins,Bernard Zitzermann,Florence Andraca,Ben Lewin,John Grover,Comedy,English,6.4,Michelle de Broca,Marcel Aymé,Cineplex Odeon Films
0043637,Liam Redmond,Gilbert Taylor,null,Roy Boulting,Max Benedict,Crime,English,6.4,Paul Soskin,Roy Boulting,General Film Distributors (GFD)
0042643,Evelyn Keyes,Joseph F. Biroc,Joan Joseff,Earl McEvoy,Jerome Thoms,Drama,English,6.4,Robert Cohn,Harry Essex,Columbia Pictures
0111070,Tim Allen,Walt Lloyd,Carl Docherty,John Pasquin,Larry Bock,Comedy,English,6.4,Richard Baker,Leo Benvenuti,Buena Vista Pictures
0037034,Simone Simon,Harry J. Wild,null,Robert Wise,J.R. Whittredge,Drama,English,6.4,Val Lewton,Guy de Maupassant,RKO Radio Pictures
0471005,Haley Joel Osment,Rodney Taylor,Christina Aldridge,Rusty Gorman,Dan Schalk,Crime,English,6.3,Pascal Borno,Rusty Gorman,HBO Hungary
0065452,Paul Scofield,Ian Wilson,Mary Gibson,Anthony Friedman,John S. Smith,Drama,English,6.4,Rodney Carr-Smith,Rodney Carr-Smith,British Lion Film Corporation
1103221,Shawn Andrews,Christopher Gallo,null,Tao Ruspoli,Paul Forte,Drama,English,6.4,Justin Bergeron,Charles Castaldi,Mangusta Productions
0133985,Cuba Gooding Jr.,Robert Primes,Suzanne Cranfill,Rowdy Herrington,Harry B. Miller III,Action,English,6.4,Ashok Amritraj,Rowdy Herrington,Opening Distribution
0112571,Whoopi Goldberg,Donald E. Thorin,Laurie Buehler,Herbert Ross,Michael R. Miller,Comedy,English,6.4,Patricia Karlan,Don Roos,Warner Bros.
0063115,Peter Sellers,Philip H. Lathrop,null,Hy Averback,Robert C. Jones,Comedy,English,6.4,Charles H. Maguire,Paul Mazursky,Warner Brothers/Seven Arts
1032819,Jessica Biel,Jonathan Sela,Yasmine Abraham,Timothy Linh Bui,Leo Trombetta,Drama,English,6.4,Bill Block,Timothy Linh Bui,Speakeasy Releasing
0405163,Jeff Bridges,Denis Maloney,Marie Boller,Michael Traeger,Raúl Dávalos,Comedy,English,6.4,Laura Greenlee,Michael Traeger,Newmarket Films
0112744,Jack Nicholson,Vilmos Zsigmond,Cindy Evans,Sean Penn,Jay Cassidy,Drama,English,6.4,Richard N. Gladstein,Sean Penn,Miramax
1876373,Angela Sarafyan,Filip Vandewal,Hasmik Asatryan,Gor Kirakosian,Gor Kirakosian,Comedy,English,6.3,Maral Djerejian,Krist Manaryan,Gigapix Releasing
0062377,Rock Hudson,Russell Harlan,null,Arthur Hiller,Robert C. Jones,War,English,6.4,Gene Corman,Leo Gordon,Universal Pictures
0322659,James Woods,M. David Mullen,Allison McKibbon,Michael Polish,Leo Trombetta,Drama,English,6.4,Gil Amaral,Mark Polish,Paramount Classics
0084059,Judy Davis,Vincent Monton,Jan Hurley,Phillip Noyce,John Scott,Drama,English,6.4,Jean Campbell-Bevins,Mark Stiles,Guild Home Video
0261066,Benjamin Bratt,Claudio Chea,Sukari McGill,Leon Ichaso,David Tedeschi,Biography,English,6.4,Kathy DeMarco,Leon Ichaso,Media Suits
0160797,Tommy Lee Jones,William A. Fraker,Mitchell Ray Kenney,William Friedkin,Augie Hess,Action,English,6.4,Scott Rudin,Jim Webb,Paramount Pictures
1229340,Will Ferrell,Patrick Capone,Dustin Angus,Adam McKay,Mellissa Bretherton,Comedy,English,6.4,Judd Apatow,Will Ferrell,Paramount Pictures
0398165,Adam Sandler,Dean Semler,Dorothy Baca,Peter Segal,Jeff Gourson,Comedy,English,6.4,Barry Bernardi,Albert S. Ruddy,Paramount Pictures
0080907,Steve McQueen,Fred J. Koenekamp,Denita Del Signore,Buzz Kulik,Robert L. Wolfe,Action,English,6.4,Mort Engelberg,Ted Leighton,Paramount Pictures
0030464,Anne Shirley,J. Roy Hunt,null,Rowland V. Lee,George Hively,Drama,English,6.4,null,Kate Douglas Wiggin,RKO Radio Pictures
0116167,Matt Ross,Peter Nelson,Sophia Jackson,John Walsh,Pamela Martin,Romance,English,6.4,Joshua Astrachan,John Walsh,Abril Vídeo
0028433,Walter Abel,Nicholas Musuraca,null,Benjamin Stoloff,George Crone,Crime,English,6.4,Zion Myers,Seton I. Miller,RKO Radio Pictures
0074777,Robert De Niro,Victor J. Kemper,null,Elia Kazan,Richard Marks,Drama,English,6.4,Sam Spiegel,F. Scott Fitzgerald,Paramount Pictures
1837613,Rob Baker Ashton,Simon Tindall,Tom Barton,Elaine Constantine,Stephen Haren,Drama,English,6.4,Ed Crozier,Elaine Constantine,Freestyle Releasing
4180576,Hannah Murray,Magnus Nordenhof Jønck,null,Jeppe Rønde,Olivier Bugge Coutté,Drama,English,6.4,Malene Blenkov,Jeppe Rønde,null
0033851,Bob Hope,Harry Hallenberger,null,Irving Cummings,LeRoy Stone,Comedy,English,6.4,Harold Wilson,Buddy G. DeSylva,Paramount Pictures
1095408,Fraser Sivewright,Chris Beck,null,Charles Henri Belleville,Man Chong Li,Drama,English,6.4,John & Jo Barrow,Tim Barrow,null
0070063,Godfrey Cambridge,Gene Polito,Stephanie Colin,Oscar Williams,Michael Economou,Comedy,English,6.4,Kay Korwin,Charlie L. Russell,United Artists
0040733,Michael Duane,Philip Tannura,null,D. Ross Lederman,Dwight Caldwell,Mystery,English,6.4,Rudolph C. Flothow,Edward Bock,Columbia Pictures
1488555,Ryan Reynolds,Eric Alan Edwards,Ashley Aikens Dorough,David Dobkin,Lee Haxall,Comedy,English,6.4,Joseph M. Caracciolo Jr.,Jon Lucas,Forum Cinemas
0107034,Macaulay Culkin,John Lindley,Elizabeth Feldbauer,Joseph Ruben,George Bowers,Drama,English,6.4,Mary Ann Page,Ian McEwan,Twentieth Century Fox Film Corporation
0375568,Charlize Theron,Pepe Valencia,null,David Bowers,Robert Anich,Animation,English,6.4,Pilar Flynn,Osamu Tezuka,International Film Distribution Consultants
0060218,Kirk Douglas,Aldo Tonti,Annalisa Nasalli-Rocca,Melville Shavelson,Bert Bates,Adventure,English,6.4,Melville Shavelson,Ted Berkman,United Artists
0037748,Eric Portman,Erwin Hillier,null,Lance Comfort,Sidney Stone,Drama,English,6.4,Victor Hanbury,Lesley Storm,RKO Radio Pictures
0045941,Kirk Douglas,J. Roy Hunt,null,Edward Dmytryk,Harry W. Gerstad,Drama,English,6.4,Michael Blankfort,Michael Blankfort,Columbia Pictures
0067224,Oliver Reed,Cecilio Paniagua,Tony Pueo,Don Medford,Tom Rolf,Drama,English,6.3,Arthur Gardner,Gilbert Ralston,United Artists
2140577,Zoe Kazan,Polly Morgan,Brooke Llewellyn,Jenée LaMarque,Kiran Pallegadda,Comedy,English,6.4,Steven J. Berger,Jenée LaMarque,Dada Films
0150377,Tommy Lee Jones,Peter James,Michelle Baines,Bruce Beresford,Mark Warner,Crime,English,6.3,Leonard Goldberg,David Weisberg,Paramount Pictures
0257935,Paul Freeman,Han Wennink,Maartje Blans,Tjebbo Penning,J.P. Luijsterburg,Drama,English,6.3,David Collins,Matthew Faulk,Buena Vista International
0033190,Adolphe Menjou,Norbert Brodine,null,Hal Roach,Bert Jordan,Comedy,English,6.4,Hal Roach,Thorne Smith,United Artists
